ds,yhat,yhat_lower,yhat_upper
2013-04-24,19.26286425769682,18.803815084106287,19.780078894635235
2013-04-25,19.241839246422536,18.7443896979045,19.774510902250263
2013-04-26,19.293345767027645,18.74931225320104,19.866204630011985
2013-04-29,19.121682756934504,18.570345436505914,19.72932041680775
2013-04-30,19.089947479383135,18.500175262712602,19.694351653154165
2013-05-01,20.063713716574224,19.748658816630556,20.41301557760548
2013-05-02,20.032202730709756,19.69791950997962,20.37443603228207
2013-05-03,20.124219930027103,19.77193862916021,20.477575323620066
2013-05-06,20.10053174166295,19.754182290224904,20.42951270411989
2013-05-07,20.16550782403322,19.819166087957274,20.492709242693266
2013-05-08,20.158113129825868,19.824765818272656,20.53954316028386
2013-05-09,20.126602143965734,19.784248924645215,20.45818023734845
2013-05-10,20.218619343279528,19.884521502745876,20.563715768678307
2013-05-13,20.194931154934565,19.81850298418972,20.573945832765883
2013-05-14,20.259907237276963,19.91077642967676,20.656462202843024
2013-05-15,20.252512543077508,19.832669743771206,20.641454983621898
2013-05-16,20.221001557199322,19.818819794755143,20.63229996896349
2013-05-17,20.31301875655314,19.897575375401093,20.72926913296423
2013-05-20,20.289330568206182,19.844269137139555,20.755594898508807
2013-05-21,20.3543066505322,19.878509478607032,20.857873867610117
2013-05-22,20.34691195632956,19.837266582133,20.8507246918927
2013-05-23,20.315400970470318,19.788412275928103,20.844175502569342
2013-05-24,20.407418169785227,19.859853414431143,20.932906490050577
2013-05-28,20.448706063790915,19.874946323136232,21.06358366359931
2013-05-29,20.4413113695812,19.85408014267565,21.082779923476245
2013-05-30,20.409800383718924,19.826534620289685,21.046416037543988
2013-05-31,20.50181758301732,19.847094368146756,21.163388646259687
2013-06-03,22.8258977848608,22.31383902380368,23.32853640376003
2013-06-04,22.885888474512083,22.365439639406233,23.39344185593125
2013-06-05,22.95961439952966,22.43976424991568,23.4405626995913
2013-06-06,22.957704388991736,22.493183362669722,23.459542572248296
2013-06-07,23.085614748362048,22.62646806637407,23.599252930055524
2013-06-10,23.260846700498107,22.76293497485711,23.76797946793181
2013-06-11,23.320837390149485,22.815758745486807,23.846421595708616
2013-06-12,23.394563315167062,22.871766429476345,23.886574626746356
2013-06-13,23.392653304629185,22.903782692777245,23.90859354335071
2013-06-14,23.520563663999493,23.035008834338207,24.030772101166438
2013-06-17,23.69579561613552,23.153865114324073,24.215400324738958
2013-06-18,23.755786305786934,23.252863932977302,24.313795553238787
2013-06-19,23.829512230804458,23.316291470167435,24.36324348033173
2013-06-20,23.827602220266602,23.247188104293635,24.356082927569027
2013-06-21,23.955512579636974,23.410773335510658,24.516544252749405
2013-06-24,24.13074453177288,23.55508309271809,24.69378885676031
2013-06-25,24.190735221424244,23.646257368926424,24.77228890530929
2013-06-26,24.264461146441853,23.724734273896658,24.850846624150307
2013-06-27,24.262551135903962,23.653943308300494,24.86558047478132
2013-06-28,24.390461495274444,23.777721778007944,24.993956021709966
2013-07-01,21.768288923757186,21.425904481687507,22.116741936537938
2013-07-02,21.776982776775696,21.392118131378112,22.152678364528875
2013-07-03,21.778725208115983,21.430548611348815,22.140724757643476
2013-07-05,21.790001509135482,21.43528770087613,22.17279662465825
2013-07-08,21.718691726446295,21.376432959623706,22.125052315128414
2013-07-09,21.727385579464325,21.3661917533563,22.084457424070116
2013-07-10,21.72912801080475,21.33363262941302,22.07201719628798
2013-07-11,21.672508851502585,21.274212929567486,22.076873007339678
2013-07-12,21.74040431182435,21.3335794617629,22.17358862891359
2013-07-15,21.669094529134895,21.251086696844517,22.096767242374707
2013-07-16,21.67778838215328,21.236101223324745,22.11621825515305
2013-07-17,21.67953081349358,21.212503027098997,22.15752613483744
2013-07-18,21.622911654191416,21.10382561289198,22.131455790733774
2013-07-19,21.69080711451311,21.187767558808563,22.18721757475598
2013-07-22,21.619497331823805,21.044068693363723,22.172606010484692
2013-07-23,21.62819118484206,21.032952762577043,22.296318885923736
2013-07-24,21.629933616182296,20.97810135223207,22.26594066936203
2013-07-25,21.57331445688025,20.921431163108483,22.252916326318225
2013-07-26,21.641209917201866,20.941739754322196,22.35819385878263
2013-07-29,21.569900134512714,20.830328701938583,22.292210518649213
2013-07-30,21.57859398753084,20.79066389772659,22.34211246363709
2013-07-31,21.5803364188713,20.748498119519137,22.431644476576658
2013-08-01,22.509944241745526,22.073121809143682,22.923149096399122
2013-08-02,22.573281898413654,22.1471209432471,23.00588047660288
2013-08-05,22.582135043701165,22.138166412978226,23.002054252463772
2013-08-06,22.591925350097124,22.16254001471706,23.011389127480076
2013-08-07,22.613311280587055,22.201582377141346,23.076684698707094
2013-08-08,22.589427323828883,22.128507218889553,23.032754177718854
2013-08-09,22.652764980497064,22.19151913616671,23.056830717531074
2013-08-12,22.661618125784514,22.2072474239694,23.124048517927935
2013-08-13,22.671408432180563,22.212345758854013,23.169958587665192
2013-08-14,22.692794362670426,22.258652179409275,23.16586722787197
2013-08-15,22.668910405912275,22.22210110980691,23.165899005401325
2013-08-16,22.73224806258034,22.245022080059204,23.220144176224817
2013-08-19,22.741101207867867,22.244028418117757,23.25614466661339
2013-08-20,22.750891514263998,22.25534319294689,23.254254216995903
2013-08-21,22.772277444753797,22.25190366353539,23.30922362605063
2013-08-22,22.74839348799557,22.172347348598812,23.276442822649777
2013-08-23,22.811731144663764,22.244087955267,23.358217260151115
2013-08-26,22.820584289951153,22.203484273744724,23.449799602329314
2013-08-27,22.830374596347326,22.211617029578136,23.493127353483636
2013-08-28,22.8517605268372,22.225916523491144,23.499532880376986
2013-08-29,22.827876570078967,22.15452311708263,23.546365856111468
2013-08-30,22.89121422674719,22.141325917618296,23.64489608374059
2013-09-03,21.34479475357303,20.923145964615518,21.803213390189775
2013-09-04,21.32587007684567,20.904940600456104,21.7754208422702
2013-09-05,21.28247498355171,20.84777090863331,21.74492138632649
2013-09-06,21.294060025427655,20.86796605995038,21.719737077259115
2013-09-09,21.22401314974541,20.776631018756767,21.64897268059445
2013-09-10,21.180354206997155,20.718469290755266,21.658328282847226
2013-09-11,21.161429530269764,20.694796679889617,21.603042941843285
2013-09-12,21.118034436975854,20.656243289479228,21.578932414168264
2013-09-13,21.129619478851684,20.651159615040516,21.57731153838561
2013-09-16,21.05957260316947,20.604757762369164,21.488210477624392
2013-09-17,21.015913660421276,20.577621538240923,21.49072048660694
2013-09-18,20.99698898369393,20.521931536659398,21.49858629920731
2013-09-19,20.95359389039995,20.46908190485461,21.45024694665358
2013-09-20,20.96517893227584,20.441964874043666,21.45277329751421
2013-09-23,20.895132056593674,20.348542863672375,21.40744859343632
2013-09-24,20.851473113845366,20.315246291865243,21.395605461287616
2013-09-25,20.83254843711805,20.246308059856474,21.37753461917187
2013-09-26,20.78915334382405,20.18296802019079,21.353985515442794
2013-09-27,20.800738385700022,20.13426104198966,21.397479346453956
2013-09-30,20.730691510017735,20.05604727037468,21.336895790814033
2013-10-01,21.784207778810178,21.253920680672877,22.262328162058857
2013-10-02,21.797508636313413,21.295268711211573,22.27856951355168
2013-10-03,21.76697506198178,21.285565545503687,22.287817237059397
2013-10-04,21.792351358707943,21.275767006031653,22.290315278284325
2013-10-07,21.78095343301782,21.26230945769203,22.271637266024456
2013-10-08,21.742399922072973,21.195953110825315,22.228460043075117
2013-10-09,21.755700779576213,21.26948965983194,22.24571947485991
2013-10-10,21.72516720524458,21.18743720928593,22.18256873739737
2013-10-11,21.750543501970785,21.233068565714053,22.27287566242571
2013-10-14,21.73914557628056,21.22604728782038,22.26043303192012
2013-10-15,21.700592065335748,21.16229628815967,22.217795263960852
2013-10-16,21.713892922838994,21.177568676429395,22.226814668162486
2013-10-17,21.683359348507373,21.15660444574005,22.188212817502748
2013-10-18,21.70873564523363,21.18853710879251,22.296852333798935
2013-10-21,21.697337719543434,21.150643690055485,22.25668724941317
2013-10-22,21.65878420859852,21.087631774098654,22.21327590231848
2013-10-23,21.672085066101786,21.0742069863911,22.24745715924239
2013-10-24,21.64155149177014,21.05589918163371,22.20314710917836
2013-10-25,21.666927788496473,21.12602237345849,22.2557647734598
2013-10-28,21.655529862806183,21.022474301362635,22.287631427085767
2013-10-29,21.616976351861318,21.01079436795143,22.260164745507332
2013-10-30,21.630277209364568,20.9997975816616,22.306916592668358
2013-10-31,21.59974363503294,20.982184684126302,22.243199798367318
2013-11-01,24.04079624344404,23.126193442437476,24.936629146342156
2013-11-04,24.1095015374518,23.219263480648866,25.006911826581522
2013-11-05,24.14867513200948,23.29391382586776,25.05739108101869
2013-11-06,24.211811072189263,23.240669481915496,25.09719304005279
2013-11-07,24.214463951814693,23.264810966264246,25.097476714528412
2013-11-08,24.306976794860763,23.49438853602555,25.16867200620982
2013-11-11,24.37568208886834,23.457967295659937,25.298089890639297
2013-11-12,24.41485568342636,23.514538696135237,25.28715855544008
2013-11-13,24.47799162360605,23.58415051681526,25.363487195618145
2013-11-14,24.480644503231485,23.57002658080798,25.399512026228496
2013-11-15,24.57315734627758,23.66640777451183,25.454097331359947
2013-11-18,24.64186264028527,23.779887750146415,25.5902486716784
2013-11-19,24.68103623484309,23.78857033269177,25.61726864569656
2013-11-20,24.744172175022833,23.812244240268793,25.66249394369122
2013-11-21,24.74682505464828,23.836608448818847,25.629790144106362
2013-11-22,24.839337897694282,23.947274672836237,25.715190438852417
2013-11-25,24.90804319170194,24.022121017111278,25.80812977996284
2013-11-26,24.947216786259975,24.043291387464777,25.903575749567253
2013-11-27,25.01035272643963,24.033107941745396,25.953575243237452
2013-11-29,25.105518449111102,24.192535862198437,25.977819964816234
2013-12-02,26.845049913529312,26.051957873650654,27.60813151169357
2013-12-03,26.9033465832755,26.110132236751483,27.684400254341057
2013-12-04,27.003432631119114,26.19419353551513,27.786954739371875
2013-12-05,27.033204305440442,26.296553390619838,27.806149604303506
2013-12-06,27.17639521092825,26.4313513824445,27.94085426993182
2013-12-09,27.344467003397572,26.562132332224905,28.058407797689455
2013-12-10,27.402763673144005,26.594227136521628,28.170416606618826
2013-12-11,27.50284972098752,26.741851202880802,28.32110637014723
2013-12-12,27.532621395308848,26.679695595321743,28.247649012548834
2013-12-13,27.67581230079653,26.86529435581222,28.469952528447656
2013-12-16,27.843884093266006,27.051016804127936,28.595017834346276
2013-12-17,27.902180763012502,27.13664071246273,28.693789805513298
2013-12-18,28.00226681085584,27.228095571856677,28.791574322801264
2013-12-19,28.0320384851772,27.295025025416862,28.757783374099677
2013-12-20,28.175229390664988,27.416967697354693,28.944022812718163
2013-12-23,28.343301183134265,27.453269924010677,29.129442333664084
2013-12-24,28.40159785288071,27.582631229383303,29.17124412432778
2013-12-26,28.53145557504561,27.72542422538243,29.328971147230195
2013-12-27,28.674646480533355,27.86255838098967,29.44819721630888
2013-12-30,28.842718273002674,28.07421228844638,29.66618308062633
2013-12-31,28.901014942749214,28.055637599513744,29.675477678108212
2014-01-02,28.325342546596705,27.492389013220798,29.130037396792808
2014-01-03,28.469980014655906,27.644903304510205,29.235767511313554
2014-01-06,28.605486867373326,27.82727209591335,29.44224326859074
2014-01-07,28.65978394206098,27.854330275664203,29.479514066636188
2014-01-08,28.760723852684734,27.96191429574889,29.483547993293552
2014-01-09,28.77065997966762,27.98213596392328,29.578280916368147
2014-01-10,28.915297447726857,28.15113435545434,29.71492091792222
2014-01-13,29.050804300444373,28.261726589364198,29.8733128637516
2014-01-14,29.105101375132076,28.282977234207053,29.83854026913969
2014-01-15,29.206041285755628,28.451067135322926,30.011821166918125
2014-01-16,29.21597741273861,28.345368729927312,30.01009475373449
2014-01-17,29.360614880797783,28.535543878811445,30.12719691324167
2014-01-21,29.550418808203002,28.797074654754706,30.34221681065722
2014-01-22,29.651358718826497,28.819153235131854,30.482520934262162
2014-01-23,29.661294845809586,28.87094605692623,30.490960176681476
2014-01-24,29.80593231386871,28.996872131110987,30.652002949768256
2014-01-27,29.941439166586374,29.15188323895542,30.724372522714596
2014-01-28,29.995736241273733,29.18715601622603,30.82453098226641
2014-01-29,30.09667615189758,29.26418914918835,30.958113375830262
2014-01-30,30.10661227888057,29.282872439650273,30.880445564356126
2014-01-31,30.25124974693977,29.413672989717266,31.09380809350728
2014-02-03,29.100961856859676,28.368575993786337,29.842150583244756
2014-02-04,29.174819789381797,28.406717577075174,29.897903363173167
2014-02-05,29.227103067966016,28.467321982770397,29.921388368163967
2014-02-06,29.23978500377721,28.48450514045315,29.9611570353867
2014-02-07,29.351187991697724,28.659045936645274,30.14017055881064
2014-02-10,29.40870295214357,28.66227717789549,30.12598556451289
2014-02-11,29.482560884665755,28.72997682309723,30.193095554668133
2014-02-12,29.534844163249875,28.798395093176524,30.28245679475298
2014-02-13,29.547526099061123,28.810258144774686,30.280558030082933
2014-02-14,29.658929086981537,28.928769119402816,30.378239257307477
2014-02-18,29.790301979949554,28.99332962661528,30.563493426257022
2014-02-19,29.84258525853373,29.13162080397593,30.6372564682186
2014-02-20,29.855267194344872,29.10650104555289,30.616087663947017
2014-02-21,29.966670182265375,29.149652419191955,30.67105917313937
2014-02-24,30.02418514271096,29.27480306185435,30.79398900048551
2014-02-25,30.098043075233523,29.33324228056416,30.866921103877157
2014-02-26,30.15032635381758,29.37316229154921,30.927245840590686
2014-02-27,30.16300828962874,29.36052721825377,30.95289387817941
2014-02-28,30.274411277549206,29.483109364330506,31.087859990255513
2014-03-03,30.29807563305199,29.579708502293403,31.102229921250835
2014-03-04,30.387157832882494,29.645833724355917,31.090828448993314
2014-03-05,30.433458540148926,29.702128177498103,31.192066701319966
2014-03-06,30.45848637824869,29.726168366767446,31.18555832559549
2014-03-07,30.568951548117386,29.850250301525715,31.29416453839167
2014-03-10,30.6034222609367,29.879705626888704,31.3216584819812
2014-03-11,30.692504460767356,29.947241016178584,31.421932627733646
2014-03-12,30.738805168033675,30.081990525849914,31.489498893309044
2014-03-13,30.763833006133353,30.012800719169217,31.500269568342333
2014-03-14,30.87429817600213,30.17622737756817,31.60015324244414
2014-03-17,30.908768888821328,30.206979046601784,31.65784395920327
2014-03-18,30.997851088652048,30.342278441738532,31.716754247851437
2014-03-19,31.04415179591825,30.396127964069322,31.7805944746249
2014-03-20,31.069179634018006,30.314844379818506,31.80464179954896
2014-03-21,31.179644803886852,30.384130852615446,31.95240914180046
2014-03-24,31.214115516705945,30.437369235563875,31.976301623619662
2014-03-25,31.303197716536733,30.523663725253137,32.08048672736936
2014-03-26,31.349498423803198,30.65008794505285,32.180109337888
2014-03-27,31.374526261902712,30.584460896158543,32.10883520062704
2014-03-28,31.48499143177153,30.70748672707843,32.26563792928912
2014-03-31,31.51946214459066,30.7091069259633,32.269330688116064
2014-04-01,30.244121685250164,29.419511060448315,31.083694725205934
2014-04-02,30.268311440896106,29.48348049583768,31.171686628687052
2014-04-03,30.25338652413708,29.359732883264467,31.08775247551879
2014-04-04,30.330815477481277,29.437022830602046,31.208272489224072
2014-04-07,30.292931024901847,29.41328563291793,31.17284366714411
2014-04-08,30.42314275639384,29.59157566286626,31.31078419761181
2014-04-09,30.447332512039605,29.67562983506113,31.333440771564387
2014-04-10,30.432407595280687,29.50855395671756,31.33010904613071
2014-04-11,30.509836548624804,29.661808338589225,31.42118701636613
2014-04-14,30.471952096045435,29.55605035945863,31.34017786722873
2014-04-15,30.602163827537517,29.72385873740748,31.502527427031353
2014-04-16,30.626353583183207,29.728771858400503,31.52189106692691
2014-04-17,30.611428666423937,29.743346102386045,31.487555845176665
2014-04-21,30.650973167188834,29.772834402888506,31.51933554400376
2014-04-22,30.781184898680884,29.91637349516268,31.626648219243382
2014-04-23,30.805374654326705,30.009358655452655,31.716766025665617
2014-04-24,30.790449737567545,29.871392350945403,31.675835964603248
2014-04-25,30.867878690911738,29.990751776525286,31.77024636785511
2014-04-28,30.8299942383324,29.97343281124003,31.7345536417283
2014-04-29,30.960205969824322,30.068421406051673,31.874830534469925
2014-04-30,30.98439572547021,30.070813889470852,31.908322249597333
2014-05-01,27.6112136579085,26.51237916739263,28.613607265987103
2014-05-02,27.634524156213804,26.67960953754217,28.598783031291962
2014-05-05,27.47819065872579,26.44180971497748,28.496467233026348
2014-05-06,27.555040146537756,26.53476908529537,28.569795577561944
2014-05-07,27.56335086017153,26.48165812728243,28.552078959687442
2014-05-08,27.49341191588525,26.52185907612852,28.470025168719683
2014-05-09,27.516722414190582,26.41677809482163,28.542843315547348
2014-05-12,27.36038891670261,26.347282079147003,28.34099007062315
2014-05-13,27.43723840451425,26.434805908962332,28.40158289799278
2014-05-14,27.445549118148072,26.39686932775519,28.45987110146244
2014-05-15,27.375610173861908,26.33270299483387,28.380949949908743
2014-05-16,27.398920672167197,26.37386297363294,28.481746314634265
2014-05-19,27.242587174678942,26.2371356749849,28.300731317513094
2014-05-20,27.319436662490897,26.28202182206681,28.327791928360885
2014-05-21,27.32774737612498,26.276259977833302,28.341418827357856
2014-05-22,27.25780843183856,26.295036905896634,28.28738929266804
2014-05-23,27.281118930143823,26.20960086917962,28.369203968403433
2014-05-27,27.201634920467786,26.182094601087822,28.266786449140756
2014-05-28,27.20994563410149,26.139696940999812,28.25250996857563
2014-05-29,27.14000668981521,26.050313399697757,28.211977526106786
2014-05-30,27.16331718812073,26.123360281086434,28.274611472368996
2014-06-02,25.71591865486906,24.788507492193347,26.58392177896625
2014-06-03,25.788093586231426,24.874034664915154,26.709990510930837
2014-06-04,25.75793349494417,24.845498120508356,26.674976591178652
2014-06-05,25.669843690555243,24.791915425812785,26.591941375216813
2014-06-06,25.676500930298104,24.75216267271398,26.540278911278946
2014-06-09,25.44132200522568,24.581104909333188,26.393618455275945
2014-06-10,25.513496936588425,24.577294157789943,26.430118376051762
2014-06-11,25.483336845301032,24.633846549392384,26.445607225372513
2014-06-12,25.39524704091191,24.47558704034292,26.34186612525971
2014-06-13,25.40190428065488,24.49511790455228,26.289864807789613
2014-06-16,25.166725355582432,24.236013725528036,26.074454612853447
2014-06-17,25.238900286945213,24.34129987711933,26.144964680633905
2014-06-18,25.208740195657672,24.245138426851945,26.15215934524538
2014-06-19,25.120650391268867,24.221144455569593,26.04389122793818
2014-06-20,25.127307631011824,24.21154671902581,26.057164231477266
2014-06-23,24.892128705939434,23.940485090157363,25.80763052788509
2014-06-24,24.964303637302006,24.058430495825906,25.90897607428243
2014-06-25,24.93414354601476,23.973339474639804,25.7913674931671
2014-06-26,24.846053741625468,23.934112466106935,25.769221318170047
2014-06-27,24.85271098136857,23.906722082758947,25.78307379439108
2014-06-30,24.617532056296188,23.669956867857596,25.554579417591896
2014-07-01,26.67944701838006,25.642347403925147,27.80153051853723
2014-07-02,26.684516423470516,25.600930979125287,27.73965871343724
2014-07-03,26.612393577080265,25.546526430004402,27.634313766967733
2014-07-07,26.507845712827756,25.39708333710286,27.53471409081253
2014-07-08,26.548894153362557,25.470350751764183,27.581846975026796
2014-07-09,26.553963558452843,25.45167057666813,27.591798322001026
2014-07-10,26.48184071206263,25.41518889212603,27.551254132676384
2014-07-11,26.51770991813366,25.42428767592409,27.579172415432307
2014-07-14,26.377292847809954,25.255181843315963,27.44559479885253
2014-07-15,26.418341288344806,25.29409230220955,27.480764196013478
2014-07-16,26.423410693435173,25.36634186777751,27.517130238921844
2014-07-17,26.351287847044834,25.336134129095935,27.544624205463997
2014-07-18,26.387157053116,25.343544876557907,27.44022810141367
2014-07-21,26.246739982792146,25.295328401231835,27.32219135586913
2014-07-22,26.287788423327303,25.13728455383766,27.416594306311726
2014-07-23,26.292857828417574,25.1963686219037,27.449774146374327
2014-07-24,26.220734982027196,25.093720738168482,27.373393535299844
2014-07-25,26.25660418809829,25.15247824837481,27.278652568501954
2014-07-28,26.1161871177746,25.062228809610485,27.21613742586125
2014-07-29,26.1572355583093,25.0811086128222,27.279204272423698
2014-07-30,26.1623049633999,25.028919236399503,27.246419396995996
2014-07-31,26.090182117009515,25.056662335328213,27.161455920534156
2014-08-01,28.687065601663875,27.804924933143262,29.68525581423528
2014-08-04,28.66824889755101,27.739679484584588,29.589221357513207
2014-08-05,28.743255977186404,27.781664921821335,29.64510817477603
2014-08-06,28.776419693388306,27.858601102533964,29.639035797572195
2014-08-07,28.720648569658874,27.735832799551297,29.58713217268168
2014-08-08,28.778567342793323,27.81641635233252,29.605286932150417
2014-08-11,28.759750638680643,27.822707529096206,29.652432040613522
2014-08-12,28.834757718316034,27.874249498015327,29.74724736158476
2014-08-13,28.867921434517687,27.924120025306465,29.793637082609138
2014-08-14,28.81215031078829,27.856555653560644,29.77709530303392
2014-08-15,28.87006908392278,27.888344570249348,29.84200320033086
2014-08-18,28.851252379810003,27.861290666079036,29.725503203712282
2014-08-19,28.926259459445195,27.956830891522994,29.8574051819136
2014-08-20,28.95942317564728,28.009347340272967,29.945202666665
2014-08-21,28.903652051917746,27.90707642617814,29.865159297761195
2014-08-22,28.961570825052124,28.013937253604396,29.934229444422286
2014-08-25,28.942754120939295,27.940290680214765,29.87213704232641
2014-08-26,29.017761200574817,28.024136974029307,29.913301171092712
2014-08-27,29.050924916776598,28.044960346616268,29.99769897392113
2014-08-28,28.9951537930472,28.030634390515083,30.045670871852224
2014-08-29,29.053072566181577,28.02590793302511,30.063323892574356
2014-09-02,29.531196097173908,28.6245393185823,30.36106732874194
2014-09-03,29.57445963988138,28.76049908139185,30.398848569560712
2014-09-04,29.52954674210532,28.66808251873209,30.321326554187237
2014-09-05,29.588143653980634,28.73022202046019,30.430623815091817
2014-09-08,29.61020200866173,28.806685235369297,30.467099544857245
2014-09-09,29.69341370426623,28.82657595110922,30.479430644669414
2014-09-10,29.736677246973525,28.889476244086158,30.51937455799303
2014-09-11,29.691764349197495,28.890338566190447,30.54428401028755
2014-09-12,29.750361261072754,28.91782175754487,30.599852130531875
2014-09-15,29.772419615753574,28.966763676838724,30.578748320875047
2014-09-16,29.855631311358398,29.013575810864943,30.743975126394673
2014-09-17,29.898894854065603,29.04534618688729,30.77456269663294
2014-09-18,29.853981956289715,28.984098244784352,30.774418883333116
2014-09-19,29.912578868164875,29.04624190532239,30.76118261549462
2014-09-22,29.93463722284587,29.098392525925124,30.80362127664067
2014-09-23,30.017848918450554,29.114151059916008,30.833798287559638
2014-09-24,30.061112461157922,29.114817308637004,31.011188534315533
2014-09-25,30.016199563381907,29.093621857423795,30.92615246336293
2014-09-26,30.074796475257237,29.230100297351417,31.00146905149835
2014-09-29,30.09685482993799,29.182806980946356,31.055025573639846
2014-09-30,30.180066525542717,29.25589134620054,31.13888330330761
2014-10-01,29.69658721598608,28.81343563191666,30.63343248572388
2014-10-02,29.6438033759223,28.772545239307355,30.504629033806182
2014-10-03,29.702013427719123,28.835370507585004,30.62587841927896
2014-10-06,29.703584553902004,28.847572502252106,30.542505319743416
2014-10-07,29.772797511390024,28.961959209392397,30.66214993591274
2014-10-08,29.82726448168569,28.999480792545924,30.649468008976633
2014-10-09,29.774480641621885,28.89662924276446,30.649015054060396
2014-10-10,29.832690693418748,28.984792904773723,30.610127424339684
2014-10-13,29.8342618196015,28.974273438102447,30.750401683113566
2014-10-14,29.90347477708958,28.941669449960475,30.672393759326546
2014-10-15,29.9579417473853,29.12165421910931,30.884613910951845
2014-10-16,29.90515790732149,29.106144803204323,30.801192668058047
2014-10-17,29.963367959118322,29.07514126790407,30.771847318612284
2014-10-20,29.96493908530127,29.13212362927354,30.834496436863496
2014-10-21,30.03415204278936,29.163786669112007,30.93010398443468
2014-10-22,30.08861901308491,29.221334645883765,31.005607526906434
2014-10-23,30.035835173021077,29.140330551167658,30.86335055054475
2014-10-24,30.09404522481794,29.219589859194205,30.977507166932938
2014-10-27,30.095616351001045,29.215643541736245,30.95286280411343
2014-10-28,30.164829308488674,29.266955877993613,31.038133223059756
2014-10-29,30.219296278784444,29.367389800752107,31.115496947413998
2014-10-30,30.166512438720684,29.18851755877786,31.065570266488816
2014-10-31,30.22472249051744,29.2936594701417,31.07539973427934
2014-11-03,28.099666177461266,27.171835171271088,29.042083168202883
2014-11-04,28.15328561967711,27.197022260498024,29.114058605602985
2014-11-05,28.178089996438487,27.243864440538044,29.177051344476165
2014-11-06,28.10811096422848,27.16457774692909,29.10810107089512
2014-11-07,28.139282319146638,27.246641911516658,29.095005487266214
2014-11-10,28.08513718439883,27.049521946496167,29.044602293048342
2014-11-11,28.138756626614708,27.165861882813587,29.0765742906795
2014-11-12,28.163561003376024,27.212656059238252,28.98192192246634
